name,player_type,steam_id,reason,banned_time,release,complaint_times,register_days,playing_hours,best_weapon,best_weapon_heatshot,best_map,score
jijilalal,None,76561199031279848,作弊封禁,2020-03-16,Inf,5,None,None,None,None,None,
诺言超级可爱,Vip,76561199033657296,作弊封禁,2020-03-16,Inf,6,None,None,None,None,None,
休官,Vip,76561198988519262,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
Pigfarm,None,76561198317785783,作弊封禁,2020-03-16,Inf,0,None,None,SG 553,0.29,None,
actortwo,None,76561199034073387,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
有枪无弹蔡徐坤,None,76561199033284337,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.36,None,
鞍山小电棍,None,76561199033836819,作弊封禁,2020-03-16,Inf,5,None,None,None,None,None,
对面别开求你了,None,76561199033061007,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.33,None,
憨憨的瓜,None,76561199032433578,作弊封禁,2020-03-16,Inf,10,None,None,AK47,0.83,None,
反手就是liang枪,Vip,76561199031316364,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.38,None,
清淤丶笙,None,76561199032779194,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
TheCrescentMoom,None,76561199017348545,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
大菠萝少年z,None,76561199023574368,作弊封禁,2020-03-16,Inf,16,None,None,SG 553,0.56,None,1185
今天的你又是白给,None,76561199016936898,作弊封禁,2020-03-16,Inf,15,None,None,AK47,0.55,None,1664
白嫖老王子,None,76561198997105075,作弊封禁,2020-03-16,Inf,17,None,None,Galil,0.56,None,1413
描边大师阿源,None,76561199028395793,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.45,None,1499
neryyl,None,76561198829495614,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.32,None,
你的凯宝qaq,None,76561199030889229,作弊封禁,2020-03-16,Inf,4,None,None,SG 553,0.25,None,
AmaNEk-10,None,76561198978232864,作弊封禁,2020-03-16,Inf,5,None,None,None,None,None,
是樱桃宝贝呐,Vip,76561199032950475,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
Intenti0ns,None,76561199034000502,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
凉薄爱扣脚,None,76561199034088437,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
fiveE一级棒,None,76561199032331236,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
櫻木花道丶,Vip,76561198354330775,作弊封禁,2020-03-16,Inf,19,None,None,AWP,0.11,dust2,
真就只会打沙鹰,None,76561199031868884,作弊封禁,2020-03-16,Inf,21,None,None,Desert Eagle,0.87,None,
qwe1012391162,Vip,76561198972438694,作弊封禁,2020-03-16,Inf,11,None,None,AK47,0.54,dust2,
你要叫我做事？,None,76561199026641431,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.38,None,
mr.right/love,None,76561198443138656,作弊封禁,2020-03-16,Inf,26,None,None,AK47,0.30,dust2,
白给千影,None,76561198841300006,作弊封禁,2020-03-16,Inf,12,None,None,AK47,0.34,vertigo,
goodzio,None,76561198861480207,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
老七在线苟分,None,76561199032234204,作弊封禁,2020-03-16,Inf,0,None,None,AUG,0.89,None,
定个目标王健林,None,76561198358548736,作弊封禁,2020-03-16,Inf,4,None,None,Negev,0.14,inferno,
shanmao520,Vip,76561199021149947,作弊封禁,2020-03-16,Inf,10,None,None,P90,0.36,inferno,1201
今天几两酒啊,Vip,76561199032830411,作弊封禁,2020-03-16,Inf,82,None,None,AWP,0.09,mirage,2552
赢了你输了心,None,76561198889000420,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
馬子不多,None,76561198097210188,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
老六在线苟分,None,76561199032618425,作弊封禁,2020-03-16,Inf,3,None,None,SG 553,0.92,None,
AssistAccount1,None,76561199033994711,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
⚡-Onetap,None,76561199033522098,作弊封禁,2020-03-16,Inf,18,None,None,AK47,0.60,None,
Sakura丶顾辞,Vip,76561198816181952,作弊封禁,2020-03-16,Inf,9,None,None,AWP,0.13,inferno,994
BBBBBBAAAAA,None,76561199032131390,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
Da3elc,None,76561199032641897,作弊封禁,2020-03-16,Inf,4,None,None,AK47,0.45,None,
lowBAccount,None,76561199032687526,作弊封禁,2020-03-16,Inf,1,None,None,SG 553,0.24,None,
BuYiking,None,76561199030236207,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.13,None,823
luzl008482,None,76561199025896934,作弊封禁,2020-03-16,Inf,25,None,None,AK47,0.70,None,1623
LanDoggee,None,76561199030457610,作弊封禁,2020-03-16,Inf,43,None,None,AK47,0.54,inferno,
保枪战神奥利给,None,76561199024677070,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
Adela_,Vip,76561199024103933,作弊封禁,2020-03-16,Inf,2,None,None,Famas,0.25,None,
电脑玩家小喆,None,76561199025967706,作弊封禁,2020-03-16,Inf,13,None,None,AK47,0.49,dust2,
丶L2,None,76561199027468577,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
蔡徐坤k,None,76561199033996772,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
嫌疑人12345号,None,76561199032490707,作弊封禁,2020-03-16,Inf,20,None,None,AK47,0.73,None,
寇2607899004,None,76561199033706205,作弊封禁,2020-03-16,Inf,20,None,None,SSG08,0.78,None,
用户名涉嫌违法丶,Vip,76561199033616687,作弊封禁,2020-03-16,Inf,39,None,None,SSG08,0.84,None,2005
一只狗-,None,76561199033941370,作弊封禁,2020-03-16,Inf,20,None,None,AK47,0.70,None,
Z001A,None,76561199033231417,作弊封禁,2020-03-16,Inf,56,None,None,AWP,0.10,inferno,2415
我只是【ap】,None,76561199034076423,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
zhubb,None,76561199032312458,作弊封禁,2020-03-16,Inf,16,None,None,None,None,None,
起狙就白给-。-,None,76561199034420909,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
[bro]black,None,76561199031781251,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
rupf760213,None,76561199029176116,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.16,None,
看我演得像不,None,76561199033095539,作弊封禁,2020-03-16,Inf,0,None,None,GLOCK,0.00,None,
吕小布。,None,76561199023044338,作弊封禁,2020-03-16,Inf,34,None,None,AK47,0.66,None,
asdf111333,None,76561199033116056,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
非洲棒球棒丶,None,76561199032855263,作弊封禁,2020-03-16,Inf,11,None,None,AWP,0.10,None,
二次元老色批,None,76561199034179005,作弊封禁,2020-03-16,Inf,6,None,None,None,None,None,
rmnrqy782960,None,76561199018899056,作弊封禁,2020-03-16,Inf,8,None,None,None,None,None,
gyj的老BA,None,76561199032864312,作弊封禁,2020-03-16,Inf,2,None,None,SG 553,0.25,None,
丨你也想起舞吗,None,76561198884414296,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
宝贝我带你们打嗷,None,76561199033153713,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.36,None,
Dummer浅时光,Vip,76561198321653351,作弊封禁,2020-03-16,Inf,16,None,None,AK47,0.53,dust2,1391
余笙醉一场,Vip,76561199030247192,作弊封禁,2020-03-16,Inf,18,None,None,SG 553,0.28,None,1645
꧁¿꧂,None,76561199034062848,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
好弟弟请再深点！,None,76561199033559845,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.08,None,
人见人爱白给少年,Vip,76561199030957330,作弊封禁,2020-03-16,Inf,1,None,None,CT SCAR20,0.22,None,
ONESTEPBEHINDOFTHEGAME,None,76561199032293716,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.08,None,
你敢开试试打你爆,None,76561199031573155,作弊封禁,2020-03-16,Inf,2,None,None,Bizon,0.72,None,
丶Mordekaiser,Vip,76561198842079507,作弊封禁,2020-03-16,Inf,19,None,None,Negev,0.24,inferno,650
Innata__,None,76561199033437575,作弊封禁,2020-03-16,Inf,20,None,None,AWP,0.17,None,1570
蛋黄派头子1,None,76561199032034886,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
兰花花打枪不准,None,76561199029973422,作弊封禁,2020-03-16,Inf,7,None,None,AK47,0.38,None,1192
As5L,None,76561199014003193,作弊封禁,2020-03-16,Inf,32,None,None,SG 553,0.57,None,1635
轻祧,Vip,76561198431885765,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
枪男-,None,76561199034114462,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.67,None,
杨师傅有牌面,None,76561199033272967,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
词不达义,Vip,76561198863491172,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
zjt的老BA,None,76561199032807424,作弊封禁,2020-03-16,Inf,8,None,None,AK47,0.75,None,
我是菜b和老六,None,76561199031999199,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
你敢开我也开试试,None,76561199031729246,作弊封禁,2020-03-16,Inf,4,None,None,P90,0.83,None,
谈情不说爱,None,76561199011621562,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
精神小伙电脑玩家,None,76561199032557205,作弊封禁,2020-03-16,Inf,26,None,None,SG 553,0.56,None,1302
9418爆头,None,76561199032082631,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
虎牙第一突破手,None,76561199032372307,作弊封禁,2020-03-16,Inf,7,None,None,None,None,None,
起了秒了-。=,None,76561199034111726,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
XXXHYZ,None,76561199025920826,作弊封禁,2020-03-16,Inf,5,None,None,G3SG1(T),1.00,None,
Sxsr,None,76561198987943996,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.32,None,1394
Snack5,None,76561199032627747,作弊封禁,2020-03-16,Inf,0,None,None,Galil,0.75,None,
Number!SANS!,None,76561199027366574,作弊封禁,2020-03-16,Inf,6,None,None,None,None,None,
山上一支君兰,None,76561199003823009,作弊封禁,2020-03-16,Inf,4,None,None,AWP,0.06,None,382
救救孩子吧·,None,76561199032214094,作弊封禁,2020-03-16,Inf,5,None,None,Zeus x27,0.00,None,
酷儿鸭ღ,None,76561199031002725,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.55,None,1139
我嘲笑你的懦弱,None,76561199003950884,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
p城枪妹,None,76561199032374621,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
电脑玩家克里奇,None,76561198864495442,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.14,dust2,1012
imˇtesla,None,76561198978451209,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
yang020504,None,76561199003986802,作弊封禁,2020-03-16,Inf,13,None,None,AK47,0.42,inferno,1164
要么起狙要么E,None,76561199033473709,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.13,None,
火线穿越者,Vip,76561199032359770,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.05,None,
加QQ学技术,None,76561199032696393,作弊封禁,2020-03-16,Inf,9,None,None,None,None,None,
又菜又爱玩ak,None,76561199028002648,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.41,None,
【SVIP】爆头精英,None,76561199033210476,作弊封禁,2020-03-16,Inf,8,None,None,USP Silencer On,0.70,None,
你是精神小伙吗,None,76561199012897979,作弊封禁,2020-03-16,Inf,16,None,None,AK47,0.65,None,
绿公子,None,76561199000152238,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
一群闸总嗷.,None,76561199024774728,作弊封禁,2020-03-16,Inf,44,None,None,AK47,0.50,mirage,2020
终究鸽抗下所有,None,76561199030896033,作弊封禁,2020-03-16,Inf,16,None,None,AK47,0.84,None,
牜。,None,76561199032652793,作弊封禁,2020-03-16,Inf,19,None,None,AWP,0.09,None,
1145492392,None,76561198992614123,作弊封禁,2020-03-16,Inf,13,None,None,AWP,0.12,inferno,
摊牌了你们自雷吧,None,76561199032566591,作弊封禁,2020-03-16,Inf,4,None,None,SG 553,0.97,None,
wzrn1728,None,76561198990667508,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
重型武器内格夫,Vip,76561199033007142,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
吊打对面五只猪,None,76561199031581215,作弊封禁,2020-03-16,Inf,11,None,None,AK47,0.91,None,
星河滚烫^^,Vip,76561198386195380,作弊封禁,2020-03-16,Inf,42,None,None,SG 553,0.30,dust2,1318
爱吃鱼头的喵,None,76561198415116944,作弊封禁,2020-03-16,Inf,18,None,None,AK47,0.47,None,1371
我不是汪琦玉,None,76561199031570221,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
hepan123,None,76561199032332477,作弊封禁,2020-03-16,Inf,1,None,None,SG 553,0.60,None,
a沙漠之雕,None,76561199033461547,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.53,None,
！百事可乐！,None,76561198381693446,作弊封禁,2020-03-16,Inf,13,None,None,AWP,0.09,dust2,1159
媇丷,None,76561199016909435,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
Justin-波风,None,76561198354413650,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.41,inferno,1142
duang-buibui,None,76561199032396729,作弊封禁,2020-03-16,Inf,9,None,None,SG 553,0.46,None,
Eddiiee,None,76561199013950643,作弊封禁,2020-03-16,Inf,27,None,None,AK47,0.38,inferno,1441
ARKEXUS1A1,Vip,76561199032322669,作弊封禁,2020-03-16,Inf,7,None,None,None,None,None,
秦小天nb,None,76561198929179127,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.38,inferno,
Huya`18191520-Eyjafjalla,None,76561199028577834,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
虐爆你们,None,76561199033568431,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.83,None,
电脑玩家偷人老6,None,76561199032171213,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
痛快狂,None,76561198814189466,作弊封禁,2020-03-16,Inf,4,None,None,M4A4,0.28,mirage,
痛击队友拯救敌人,None,76561199033011639,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.10,None,
战地小王子演NMD,Vip,76561199031798905,作弊封禁,2020-03-16,Inf,25,None,None,SSG08,0.45,inferno,1231
一日三餐没烦恼i,None,76561199025225232,作弊封禁,2020-03-16,Inf,34,None,None,AK47,0.56,None,2074
wumu212131,None,76561199030878522,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
天真工作室sgshr,None,76561199032156247,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.00,None,
床上你骚气动人,None,76561199033969085,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
需要换肤加我,None,76561199032365631,作弊封禁,2020-03-16,Inf,7,None,None,AWP,0.18,None,
对你偏爱丶,None,76561199032264912,作弊封禁,2020-03-16,Inf,6,None,None,SG 553,0.32,None,
白给Yunsir,None,76561199032192524,作弊封禁,2020-03-16,Inf,24,None,None,AK47,0.14,inferno,1342
无限白给啊,None,76561198987803315,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
esoulan19970212,None,76561199029967890,作弊封禁,2020-03-16,Inf,7,None,None,Zeus x27,0.00,None,
”大黄瓜”,None,76561198394492149,作弊封禁,2020-03-16,Inf,26,None,None,AWP,0.08,mirage,1533
费德提克重做了,None,76561199033817409,作弊封禁,2020-03-16,Inf,6,None,None,AK47,0.40,None,
DADFEG,None,76561199033508329,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
年轻人·Crazylove,None,76561198962666830,作弊封禁,2020-03-16,Inf,7,None,None,AK47,0.33,None,1298
zpj01,None,76561199029590061,作弊封禁,2020-03-16,Inf,13,None,None,AK47,0.58,overpass,1450
零柒幺幺,None,76561198358437325,作弊封禁,2020-03-16,Inf,5,None,None,AWP,0.05,None,808
精神氮泵升级版,None,76561199033175777,作弊封禁,2020-03-16,Inf,11,None,None,AWP,0.06,None,
击中宝贝的心,None,76561199032543733,作弊封禁,2020-03-16,Inf,28,None,None,SG 553,0.72,None,1959
违规用户名_4604426brgrfg,None,76561199032093475,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
伊拉克大大手子,None,76561199030519384,作弊封禁,2020-03-16,Inf,5,None,None,None,None,None,
残局大师杜莎妹,Vip,76561198968896591,作弊封禁,2020-03-16,Inf,7,None,None,SG 553,0.28,None,1434
茂名白给-大王子,None,76561198883813458,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
魔鬼筋肉人阿达,None,76561199032839782,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
我有保镖你没有丶,None,76561199033737235,作弊封禁,2020-03-16,Inf,21,None,None,AK47,0.80,None,
印度の咸鱼,Vip,76561198301288317,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
ArknightsExus1ai,None,76561199032154207,作弊封禁,2020-03-16,Inf,0,None,None,MP9,0.00,None,
不听不听裸甲大狙,None,76561199033711268,作弊封禁,2020-03-16,Inf,5,None,None,None,None,None,
怎么赢你告诉我,None,76561199030603506,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
天龙人就这？,None,76561199013340968,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
与猪过夜,None,76561198999698933,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
励志要上2100,None,76561199031041548,作弊封禁,2020-03-16,Inf,0,None,None,GLOCK,0.50,None,
违规用户名_wdnmd_vr5blf,None,76561199033331689,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
huayiyo,None,76561198418086798,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
赤瞳丶丿,None,76561198873930691,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
只有我没有猫,None,76561198837418956,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.31,None,1232
伊拉克突击大手子,None,76561199031337739,作弊封禁,2020-03-16,Inf,6,None,None,AWP,0.25,None,
违规用户名_4527162meqfux,None,76561199029728951,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
我演NMD,None,76561199031746066,作弊封禁,2020-03-16,Inf,15,None,None,None,None,None,
曾经路人,None,76561198377707931,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.14,mirage,
尼哥滴神,None,76561199029557269,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
东百枪王123,None,76561199027797197,作弊封禁,2020-03-16,Inf,12,None,None,SG 553,0.48,None,
生吃猪肉,None,76561199032046979,作弊封禁,2020-03-16,Inf,13,None,None,Desert Eagle,0.94,None,
白给Yun大手子,None,76561199031575282,作弊封禁,2020-03-16,Inf,5,None,None,CT SCAR20,0.96,None,
看见我就别跑了,None,76561199012206071,作弊封禁,2020-03-16,Inf,15,None,None,AK47,0.42,inferno,1983
可爱的papi酱,Vip,76561198801201769,作弊封禁,2020-03-16,Inf,7,None,None,AWP,0.10,inferno,1040
百日萌新RAR,None,76561199030550017,作弊封禁,2020-03-16,Inf,5,None,None,AWP,0.06,None,
此用户不纯在,None,76561199031133537,作弊封禁,2020-03-16,Inf,7,None,None,AWP,0.18,None,
该滚的是你们吧！,None,76561199031392428,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
两桶豆油,None,76561199032056248,作弊封禁,2020-03-16,Inf,8,None,None,None,None,None,
OletterO,None,76561198812473563,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.61,None,
✪Elegantloneliness,None,76561199031576205,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
3suide,None,76561198427766913,作弊封禁,2020-03-16,Inf,17,None,None,SG 553,0.30,inferno,1054
一个帅字贯穿亿生,None,76561199030996119,作弊封禁,2020-03-16,Inf,8,None,None,AWP,0.12,None,
我成祥是工具人,None,76561199010329708,作弊封禁,2020-03-16,Inf,4,None,None,AK47,0.47,dust2,1352
￥$￥$￥$,None,76561199027507302,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
事后丿诸葛亮,None,76561198432947117,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
yjh牜子呢,None,76561199025925358,作弊封禁,2020-03-16,Inf,5,None,None,None,None,None,
Ez4Simple.,None,76561199032401664,作弊封禁,2020-03-16,Inf,4,None,None,AWP,0.10,None,
你知道观音坐莲嘛,None,76561199034004013,作弊封禁,2020-03-16,Inf,15,None,None,AWP,0.18,None,
江慈,None,76561199028381769,作弊封禁,2020-03-16,Inf,12,None,None,Zeus x27,0.00,None,
3065313107,None,76561198392635668,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.08,None,1264
毛斯,Vip,76561198961998075,作弊封禁,2020-03-16,Inf,11,None,None,None,None,None,
woshizhuzhuweis,None,76561199029641700,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
梁山伯与猪硬来呀,None,76561199026379891,作弊封禁,2020-03-16,Inf,8,None,None,M4A1 Silencer On,0.60,None,
